4n0r,A,A
5fqe,A,A
6tgj,A,B
6tpq,A,W
6wje,B,C
5g4a,A,B
6sxj,A,A
4l8n,A,A
1x3l,A,A
4o8u,A,B
4xjy,A,B
4zhy,A,B
2mhe,A,B
3fbq,A,A
3c6f,A,B
2qya,A,B
4oi3,A,B
3fyf,A,B
4mer,A,B
4mve,A,B
3sbu,A,B
3cfu,A,B
4r4g,A,A
3nrf,A,B
1v8d,A,B
3sot,A,B
4qni,A,A
3wur,A,B
5gkx,A,A
4fm3,A,B
6u4b,A,A
3uc2,A,B
3ty1,A,B
4h41,A,A
2qdr,A,B
3dcl,A,B
2ib0,A,B
4ovm,A,B
1sh8,A,B
2ox6,A,B
4e0e,A,B
4ecn,A,A
4ei0,A,B
4ebg,A,B
4e6f,A,B
4fmr,A,C
2iml,A,B
3bu2,A,B
4gzv,A,B
5gng,A,B
4ghb,A,B
6gwj,D,B
4h3w,A,B
6nz4,A,B
4iaj,A,B
4id2,A,B
3dup,A,B
4q53,A,B
4m8r,A,B
4kh9,A,B
5u8j,A,B
4nw4,A,A
4o2t,A,B
3e98,A,B
3oqq,A,A
4l3r,A,B
4jg9,A,B
4lg3,A,C
3k7c,A,B
5cam,A,B
3ecf,A,B
4ktb,A,B
1z84,A,B
1m2z,B,A
4ak1,A,A
6lja,A,A
2fuq,A,B
4m0h,A,A
6r3r,A,A
4miv,B,G
1ihn,A,B
5uj6,A,B
5t9a,A,C
6mvf,A,C
6d50,A,A
5opj,A,A
5olr,A,B
6s20,C,C
3i10,A,A
5fq3,A,B
5fq8,G,G
7jrl,A,A
4gl6,A,B
4qe0,A,B
3nrh,A,B
4guc,A,B
4hg1,A,B
3qfg,A,B
4eae,A,B
3omd,A,B
3ut4,A,B
4acv,A,B
3ic3,A,D
7ref,A,B
2xu8,A,B
6h3j,C,A
4yod,A,A
5cd6,A,B
4xpo,A,A
4fe9,A,A
1in0,A,B
1tza,A,B
6z9c,A,A
5h1s,h,S
5mlc,8,T
3nrl,A,B
3q9d,A,B
4lid,A,B
3r3p,A,B
2gu3,A,A
4q6u,A,A
5td8,A,A
5tcs,A,B
2ve7,A,C
5jaw,C,D
5mtv,A,A
4q9u,A,A
5x0b,A,A
7c9n,A,B
5kch,A,A
2x4j,A,A
3sjr,A,B
4rxi,A,B
3mfn,A,B
4v1l,A,B
3m6j,A,B
3nkg,A,B
4k15,A,B
5t2x,A,B
5imu,A,A
1ylx,A,B
4rd8,A,B
1sqh,A,A
1wmi,B,A
2dbs,A,B
5opq,A,B
2rbg,A,B
4cso,A,B
4bih,C,D
5tta,A,B
6pgm,A,B
6xb4,A,B
6k9c,A,B
2hjh,A,B
4iao,A,A
6c0g,A,B
3b2m,A,B
4s3l,A,A
2xic,B,A
5u5o,A,A
2ia1,A,B
6ubl,A,B
5bvu,A,A
7bl5,8,7
5wk1,A,B
6kko,A,B
3by7,A,B
6ibh,A,B
6p7p,A,C
6lvb,A,C
2ha9,A,B
7oqz,A,B
1ztv,A,B
6tri,B,A
4q9v,A,B
3wvz,A,B
6p66,B,A
4hrv,A,B
3zwu,A,B
4d2i,A,B
3gmg,A,B
3iuk,A,B
2gs4,A,B
3bhp,A,B
5cai,A,B
2nn4,A,B
7jq9,A,A
7mop,A,A
3fle,A,B
2o3i,A,B
2i6h,A,B
5dgk,A,B
2r41,A,B
2qh9,A,B
4nuu,A,B
2xu0,A,A
7b52,A,A
4yco,A,B
5ok6,A,B
4mel,B,A
5mil,A,B
4ooe,A,B
4oof,A,A
4rcv,A,A
6ouv,A,A
6ouw,A,A
2o1s,A,A
6znm,Y,Y
4uud,B,J
4uuk,B,B
5gnr,A,A
2pg1,K,L
3fm7,C,E
5jpw,A,A
4uzi,A,B
7o4f,A,G
7o4e,A,A
4at7,A,B
2voy,F,A
5mrw,B,A
7op1,A,A
6hra,B,D
1ktj,A,B
1qs0,A,A
5rvw,A,B
6dc6,A,C
4yo2,A,A
1r4m,B,B
2eq9,F,K
2eq7,C,A
2qho,D,F
4ljq,B,C
2ljy,A,B
2b9d,A,B
3e1r,A,B
7okx,O,M
7oky,O,I
4dcz,A,B
5xgb,A,A
2bas,A,A
5i20,A,A
6fc1,B,D
1u5t,A,B
1w7p,A,B
5nv8,A,A
4xa1,A,C
2rji,A,B
4w2o,B,H
4ypi,A,E
6oht,A,B
2d10,E,A
5t7x,A,B
2ivf,C,B
6umm,F,G
6j0p,A,A
6dv2,G,A
3ju1,A,B
1aqi,A,A
3evy,A,B
4xjx,A,A
1na6,A,B
4niy,E,F
4oo1,H,B
5c0x,H,A
1eci,A,B
5bxx,A,B
4nfu,A,B
6i8g,A,A
2n51,A,A
4adn,A,B
2mzw,B,A
2yb5,A,F
6tz6,E,E
5i0i,G,A
7d3f,A,A
5d67,A,B
4i5k,A,B
1eg3,A,A
2jxc,A,B
4y5q,A,A
2ehb,A,D
5gqq,C,A
3mse,B,B
2doq,C,D
3hr4,D,C
2mgu,A,M
5ve9,B,C
6v00,B,L
5j03,B,A
4ygb,B,A
1iwq,A,B
3qrx,A,B
3j41,E,B
1kk8,C,A
4r8g,H,E
3a8r,A,A
6zbi,A,C
2ju0,A,B
5k8q,A,B
4mbe,A,B
2i2r,E,A
4ds7,A,F
3h4s,E,A
1ije,B,A
2gom,A,B
4qjt,y,y
4w22,4,K
3j0e,H,G
1zm2,E,F
5anb,K,J
5mps,C,R
3j38,z,h
3j3a,z,e
3j18,Y,W
1h8b,A,B
5j3b,A,A
6j7m,M,M
7luv,A,C
7aav,r,r
5ksz,A,A
4pc1,C,D
4pc2,C,A
4q7j,A,C
1tpg,A,A
5f84,B,A
5kxh,B,A
1j9c,L,T
1m1x,B,A
7nxd,B,B
6pog,B,B
1n1i,A,A
1yo8,A,A
2rhp,A,A
5b4x,B,B
5ms9,A,A
5ii9,A,C
5iia,A,B
4qla,A,B
6d79,A,B
4ql5,A,B
6ybw,y,p
6ybd,x,y
6ybs,x,n
1iz6,B,C
6sw9,8,7
1g61,A,B
5an9,I,E
7a1g,y,z
5anr,C,B
6o85,L,S
2jgb,B,A
1rf8,B,A
6k1h,B,E
7dyr,B,C
1vrc,A,C
1vsq,A,C
4rp8,A,C
4zds,A,B
5uc0,A,B
5uc2,A,B
2n23,B,A
2l2i,B,A
1kek,A,A
6cio,C,F
1b0p,A,A
6cin,A,B
6ir9,M,e
5b37,A,B
4xgi,A,A
1ljp,A,B
5icn,A,B
6idx,A,A
6y7f,A,B
4hfx,A,D
4a8j,B,A
6ww7,A,G
7kra,A,G
7adp,C,F
5c8j,I,A
7ktx,F,E
3bbd,A,B
5azw,A,B
7a02,A,B
1kg2,A,A
1vrr,A,B
1dc1,A,B
2qnc,A,B
4orj,A,B
1kc6,A,B
1yfi,A,B
1k0z,A,B
1oup,A,B
4xpu,A,B
3fc3,A,A
3gox,A,B
4qh0,A,B
5t3v,A,A
2o3b,A,B
4zg6,B,A
5l0k,B,A
4qgo,A,B
1bnl,B,C
4ary,A,C
4moa,A,A
1i5p,A,A
4qx0,A,A
1v0e,A,B
3gvj,A,A
1v0f,A,A
5g2o,A,A
5jai,A,A
4mks,A,A
1iyx,A,A
2opj,A,A
2bl8,A,B
2b20,A,A
1lt3,A,D
1tii,A,G
2v8s,E,V
4w4u,B,C
4wa6,B,A
4mzv,A,A
6e7o,A,B
5xjo,E,A
4pdo,A,A
6thg,C,D
4l0p,B,A
4uf7,C,A
7b7n,E,L
4lk3,A,A
4zht,A,B
5j9q,C,D
5j9t,C,A
5j9u,C,A
4pdn,A,A
1kf9,B,A
3q8x,A,C
1gvn,A,B
5vm7,B,A
5fgn,A,A
6akj,A,B
6o9m,7,7
5ivw,V,2
5iy6,V,2
5iy7,V,1
4p0p,A,B
4m6w,A,B
6sxa,F,G
3e1y,A,B
5a8l,Q,Q
6ji2,B,B
5hk1,A,B
4quv,A,B
1ef1,C,D
4rm8,A,A
2i1k,A,A
3ahq,A,A
1ovn,A,A
1pzq,A,B
6xcs,A,B
4u8u,b,M
6i6j,A,C
7k7k,a,O
2lnh,C,C
2k42,B,A
6zke,w,Z
6zkf,w,W
6zkg,w,M
4um2,A,A
5x6s,A,B
4l4w,A,B
6uuj,C,D
4kxr,C,B
7koe,A,D
1o94,C,A
1md0,A,A
1k78,F,A
5zu4,A,B
5ysn,A,C
5ysr,A,B
3i71,A,B
4n8f,A,B
2pyt,A,B
6ste,A,B
5j3e,A,B
1jr8,A,B
4p2l,A,A
6tyi,Y,Z
1rh6,A,B
7lw7,A,A
4rl5,A,B
5yfp,G,B
6vkl,H,B
1vp7,A,B
7mr0,C,B
2qxf,A,A
3f93,A,A
5c0w,I,I
1ikp,A,A
6vx4,F,G
1wdu,A,B
5yu6,A,C
3icq,T,B
3fd9,A,B
5wf7,B,B
4w2r,A,F
2e31,A,A
6bva,E,D
2p1m,B,A
6xri,A,F
2g9i,A,B
5uat,B,B
6q63,A,A
7mfk,A,A
7mfl,A,A
4deq,A,A
4qku,A,A
3lzk,A,A
4zjb,A,B
5xm2,A,B
6a2u,A,B
2gl2,A,B
4p96,A,B
1j9z,A,B
4kx6,A,B
1l0v,M,O
6b58,A,B
1pn0,A,A
1f0x,A,A
4pyt,A,A
7a24,z,j
7d3e,A,C
2gpj,A,A
4yhb,A,A
3ad7,A,A
3ad8,A,C
4uze,A,A
1y5y,A,B
6l9f,C,A
5wrr,A,B
4xbr,A,A
4urj,A,B
6tnf,A,A
6vaa,B,A
6vae,B,A
3s4z,B,C
6vad,A,A
4ccg,X,Y
3k1l,A,B
6sri,q,q
1k82,A,C
4nrv,A,A
5itr,B,C
6b0t,A,A
2vkz,A,C
6u5v,B,B
6u5w,B,B
2uva,G,I
5yz0,A,B
6z2w,E,D
5ojs,T,T
5oej,B,B
5flc,B,B
4v0j,A,B
6a1k,A,B
4kxp,A,B
4mjo,A,A
6ayu,A,B
4yld,A,B
4p9f,A,B
4mj7,A,B
5c1f,A,B
6ikn,D,A
5wsx,A,B
1j2x,B,A
6s8s,B,A
2pw9,A,A
2fiy,A,B
6tga,D,A
4mzu,A,E
4p73,A,D
4rfl,A,B
1r94,A,B
5b58,A,T
2ejn,A,B
1zkr,A,A
1ne9,A,A
6e55,A,E
4non,A,B
4q00,A,A
4awx,A,B
5h92,C,A
6yac,N,E
3lb8,C,A
4p6v,F,E
6icm,D,B
6q8o,3,3
6e6q,A,B
4e6k,G,A
1bqx,A,A
4omf,G,B
6qgr,G,B
5ll6,h,h
1kqf,B,B
1q16,B,C
1siw,B,A
1r27,B,B
1kqg,B,C
2vpw,B,C
5vsl,A,B
5wgg,A,A
5th5,A,B
5d08,A,A
6cip,A,A
6s6s,E,B
6s6t,F,C
6k61,C,D
3te3,A,B
1kf6,B,D
5odi,A,D
6ba6,A,B
4z32,C,D
4po6,A,A
5ixd,A,A
4ny0,A,A
1mix,A,A
3au4,A,A
3hl1,A,B
4mk4,A,B
6tc0,B,E
7c2b,B,A
6qx6,A,B
2n0s,A,B
4r0v,A,A
4fqg,A,A
4mmx,A,A
4mmy,A,B
4tqj,A,A
2odf,A,D
5azi,A,B
5azj,A,A
2aff,A,B
5djo,A,A
5e50,A,B
6ai0,A,B
6ch3,A,B
6ch2,A,D
6wa9,A,R
5jm8,A,E
3id5,B,F
5gin,E,B
6nd4,c,a
4nyt,A,B
4ncv,A,B
1lt9,A,B
3eqx,A,A
2vza,D,A
3k33,A,B
5eu0,A,B
4yv3,A,B
2mtp,A,B
6fpt,A,A
5kem,A,F
1oio,A,B
4xoa,A,C
4xo9,A,A
7lhg,K,C
7lhh,K,G
6e14,H,D
3tdq,A,B
6kmf,B,C
4jrf,A,A
6jzk,A,A
7k95,B,C
3uux,A,B
6gv5,A,A
3prb,A,B
7dek,A,A
6x34,A,B
6i1s,B,A
4it6,A,B
5az4,A,D
6jsx,A,B
5xlk,B,C
5h5t,A,E
5h5v,B,B
4cfi,A,A
4mn8,C,B
4l82,A,B
5ow2,A,B
4ojq,A,B
5fps,A,A
5mz4,A,A
5wsn,A,B
5u4w,A,B
4o6b,A,A
5lc0,A,B
4mtp,D,D
4v0q,A,A
4v0r,A,A
6ux2,B,A
5ccv,C,F
6j79,A,A
4m0c,A,B
3edo,A,B
4n82,A,B
4wxm,A,B
5a2t,A,I
7bhq,A,B
4zzk,A,D
6iee,A,B
7cbl,A,B
7clr,a,A
1rp3,B,A
5b3d,A,B
3w1e,A,A
6jzr,A,F
5jxl,A,A
2y5p,A,B
2avu,E,F
1g8e,A,B
1qc7,A,B
3ajc,A,A
3hjl,A,A
4qrm,B,A
5b0o,E,I
6ahp,A,B
5x0z,E,A
4tt9,A,B
6lea,A,C
1m6x,A,D
1p4e,A,A
7nbi,A,B
6pvr,A,B
5dil,A,B
6z5l,A,A
6bkk,A,B
4x9a,A,A
4opa,A,B
6ox7,A,C
1pd3,A,B
4nfz,A,B
4wrt,A,B
6xzq,D,G
5ubu,A,A
2glz,A,B
3o6u,A,B
2ol5,A,B
4la4,A,B
5gsn,A,A
6cn0,A,B
5xts,A,A
4nkq,A,C
2ibg,A,E
6nmy,B,J
6dg5,C,C
7ne1,B,A
6wk5,C,B
5fjj,A,C
4zo6,A,A
7edd,A,A
4nn5,B,B
3di2,B,A
4nn6,B,A
6nyr,A,A
6ulg,N,N
6nzd,I,I
1o9a,B,A
4xev,A,D
6bz3,A,B
2l6f,A,A
7b6r,B,J
2fok,A,B
1fok,A,A
4lrh,A,B
5f4e,B,A
5jkc,B,A
5far,A,B
1nub,A,A
5jhw,C,C
2d68,A,B
4wk8,F,G
2as5,F,N
4nv1,A,A
6vqq,A,B
2lqh,B,A
2lqi,B,A
5aym,A,A
6wbv,A,B
4on1,A,B
5zcs,A,E
5dqr,A,E
5ch6,A,B
5tz0,A,B
5no5,A,B
6oid,A,B
1ycd,A,B
1qd1,A,B
2pfd,A,A
1o5h,A,B
5a4j,A,B
4qho,A,A
3nqy,A,A
4k90,B,A
3nqz,A,B
1m5h,A,B
1m5s,A,A
6s6y,D,C
3wqt,A,B
1e4f,T,T
4v0b,A,B
4atn,A,A
6t8b,A,B
6t8g,A,A
2ve8,A,D
5dcf,A,A
6h9n,A,A
6bar,A,A
6pl5,A,B
5lil,A,A
4n8n,A,B
5mn7,A,B
4u39,A,J
1ofu,A,X
6k1f,A,A
6k1g,A,A
2nzw,A,B
5zoi,A,A
1j3u,A,A
4m7y,A,B
5l2r,A,B
6msn,A,A
4uou,A,C
4n9n,A,B
4lmy,A,B
4ufs,B,C
6vld,A,H
5ldd,A,B
1osy,A,B
2wzo,A,A
1joc,A,B
1dvp,A,A
1zbd,B,A
6c0b,B,A
6ahy,A,B
4to8,A,B
6v85,A,A
5do9,C,E
1kjy,A,B
7jsn,E,C
2bcj,Q,A
1shz,A,C
6tyl,B,A
7ad3,E,A
7bb7,F,G
6sh6,B,A
6rmc,C,D
5mq0,L,A
5wsg,T,R
4lad,B,A
1gl4,A,B
5xj8,A,B
1vkf,A,B
3tiq,A,B
4wve,A,A
5e27,A,A
6r0x,E,F
4lgv,A,B
5aq1,A,A
2j5y,A,B
4o01,A,B
3ibj,B,B
4o0p,A,A
6mzb,A,B
4our,A,A
3eea,B,A
6oei,A,A
4etx,A,A
5c9d,A,B
1mn8,A,B
4zv5,A,B
1hek,A,B
2gol,A,B
4ph0,C,C
6gza,A,B
5m1g,A,B
4dlo,A,A
5kvm,A,C
4lbq,A,B
3coq,A,B
6wmm,A,B
1smz,A,A
3ecq,A,B
5a55,A,A
6gr2,A,G
6q3w,A,A
6q3x,A,A
5in3,A,B
6gqd,A,A
5h4s,A,A
5ftt,C,C
5kzw,A,A
5kzx,A,A
5a56,A,A
2uuz,A,B
4uj0,A,B
3a9l,A,B
2v3m,A,D
6xz6,A,C
1vkz,A,B
5vev,A,A
7lvo,A,A
5e5t,A,C
5b5r,A,A
6n9n,A,A
1wr6,A,B
1x79,A,B
4hc7,A,B
2vus,I,A
4wio,A,A
1jvn,A,A
2gk3,A,B
6s6u,A,D
5n9m,A,B
6fqb,E,A
4zfj,A,B
4zfk,A,B
6czf,A,B
1jxa,B,C
4pb1,A,A
4pb2,A,A
2fiq,A,B
6npb,A,B
6b9d,A,B
5vgr,A,A
2xwx,A,A
6tzl,A,B
5ccb,B,B
5ccx,B,A
3lga,A,A
5k95,A,B
2qv6,A,B
5a6a,B,B
6l80,A,B
6m33,A,B
4mwa,A,B
7anz,C,D
5flz,A,A
5yiv,B,C
6gmo,A,B
5gw9,A,B
3aaq,A,A
5d06,A,A
5d0f,A,A
1ltx,R,R
1ukv,G,Y
6u7l,A,A
4whj,A,B
1y96,A,C
7bbl,A,B
1t6f,A,B
6f2s,A,B
5cnq,A,A
6o59,A,B
4o8w,A,B
6ugl,A,A
5j7r,A,D
5bw8,C,D
2lnz,A,B
3fac,A,C
3lcn,C,A
4l8v,A,A
4xl5,A,C
4xvp,A,D
6wvd,A,A
7cd7,B,A
7bwn,A,D
6lnp,B,B
6wve,A,A
6wvg,A,A
6zui,A,A
6wv6,A,A
3vht,B,B
4z4k,A,A
1is7,K,L
1is8,K,A
5by3,A,A
4le3,A,B
4l39,A,B
5ech,A,B
5ho0,A,A
5e1q,A,A
5hq4,A,A
6ik5,A,A
4p7o,A,B
4f9d,A,A
5gmd,A,A
2cul,A,A
2zxh,A,A
3g88,A,B
6ar1,A,A
6nwx,A,B
5n7y,A,C
6iuh,A,B
2w6a,A,B
1ln0,A,B
4xlg,A,B
4r0y,A,B
5izu,B,A
5x32,A,B
6ey5,A,B
6ey0,C,D
6b4f,A,B
5a3l,A,C
4mo2,A,B
4fix,A,A
4fiy,A,A
4lnf,A,B
3o6x,A,A
4lni,A,A
4hpp,A,A
3fky,I,K
3k7d,A,B
1v4a,A,A
5ee4,C,A
4wjg,A,D
2g2q,A,B
4nt1,A,B
1lf6,A,A
5brd,A,B
4r7t,A,B
5dn5,A,B
4q2w,A,A
6xjb,A,A
7c13,B,A
4kx4,A,A
5che,A,B
5yjl,A,A
2faw,A,B
4qt9,A,B
4qlb,A,B
5oar,A,B
2h1t,A,B
5eh4,A,B
2xq2,A,A
5cxf,A,B
6bli,C,F
6vn1,A,B
4l1r,A,A
5n7z,A,A
3d1j,A,A
4rbn,A,A
5mlz,A,A
4x46,A,B
4lhm,A,A
6bw5,A,B
5ckr,A,A
2xci,A,C
4m0r,A,A
5xc2,C,D
5t4a,A,A
4pbg,A,B
5goo,A,C
5mqm,A,A
6v3z,A,B
6v40,A,A
1t6g,C,A
2b42,B,A
2aam,A,B
4npr,A,B
2p0v,A,B
4udg,A,B
4pq9,A,B
1umz,A,A
1aq0,A,B
4mck,A,A
4uoj,A,A
4ur9,A,A
4krt,B,A
4mxn,A,C
6ddt,A,A
5lvx,A,B
5ngk,A,A
5f0e,A,B
6j0t,A,B
2xqr,A,B
7kdv,A,B
4zle,A,A
2xn1,B,D
6jhp,A,B
6phu,A,A
4mj2,A,B
5c3m,A,A
4oif,A,A
4ojy,A,A
5h4u,A,C
4olt,A,B
1kkt,A,B
5bv9,A,A
3wwg,A,B
1ogm,X,X
4rhh,A,B
6gp5,A,B
2j88,A,H
4ufh,A,A
5n8k,A,D
5nxb,A,D
5jx5,A,D
5b6s,A,B
5mhf,A,D
4j5t,A,A
5h9x,A,A
6w0p,A,A
4ktr,F,G
5axg,A,B
1k9d,A,A
1k9e,A,A
6pwq,A,B
4xnn,A,B
5oa2,A,C
5fih,A,A
4mu9,A,B
4s3p,A,B
4q2b,A,B
5b4s,A,B
2vtf,A,B
4q88,A,B
5swi,A,D
6dwo,A,A
2wmf,A,A
6zdf,A,B
6uax,A,B
6iuj,A,A
7kmq,A,B
5a6b,A,A
5a07,A,B
5zic,A,B
5dxf,A,B
6ts2,A,C
5mu1,A,A
5gl5,A,B
5xvm,A,A
4mps,A,B
6bsu,A,B
4xi9,A,B
1kws,A,B
5cqo,A,A
1omx,A,B
6fwu,A,B
4l41,C,C
4rap,A,B
4n9w,A,A
6kih,A,A
1nlm,A,A
4wyi,A,A
5wb4,A,E
3m1c,B,B
5ec3,A,A
3pkv,A,A
4nvs,A,B
1xrk,A,B
3l7i,A,B
4ywt,A,A
1to6,A,B
4mtj,A,A
4mix,A,B
5h35,C,C
4rey,B,A
4rs1,A,B
2zpa,A,A
4mfj,A,A
4i9f,A,A
4xo2,A,B
7b5t,A,B
4u0v,A,A
7nhr,A,H
7nhs,A,A
5c86,A,A
4unm,A,A
5lz3,A,A
6hln,A,B
4wx8,E,B
1el6,A,B
4tvp,G,B
6r3a,A,B
5vf3,A,B
2a1k,A,B
2gjv,A,B
4a0t,A,B
3p9a,A,B
6af3,A,B
4ku0,A,A
1k28,A,D
1wth,A,D
1tx9,A,B
4lta,A,B
2zih,A,B
4tu3,A,X
5ys3,A,B
6gj1,D,A
4lsm,A,B
5gnh,A,A
3pg2,A,B
3hr6,A,A
2x9w,A,A
4p0d,A,A
5b3g,A,B
5b3h,B,C
2etn,B,C
4wqt,X,X
6ri7,F,D
2pn0,A,A
3aoh,X,D
6zkh,q,m
6rfq,W,6
3uv1,A,B
1dkg,A,B
5min,A,A
5wek,A,A
1glv,A,A
2f8a,A,B
5oes,A,B
5oy4,X,A
2qv8,A,B
5hl8,A,B
4mpg,A,B
4l8e,A,A
4nhw,A,A
5y6l,B,A
5a1n,A,B
4mp4,A,C
4ags,A,B
6wuh,A,A
6wul,D,F
6wmr,S,Z
6wuj,A,B
5v4a,A,B
3kxk,A,B
5ady,6,6
1cf4,B,A
7eev,A,B
4n3n,A,A
4zv4,A,C
1zun,B,A
2h5e,A,A
5anc,K,C
6jt0,A,A
4qrh,C,D
5b64,A,B
1vyu,A,B
4ykb,A,B
4xkb,A,A
6l5d,A,B
1m9s,A,A
4lhs,A,A
3sgg,A,A
5kax,A,B
1d5y,A,A
4ott,A,B
2l5g,A,B
3a5p,A,B
1j97,A,B
1e0f,I,D
1js8,A,B
1lnl,A,A
4wwj,A,B
3bjd,A,A
1qh3,A,B
7c4o,A,B
1b78,A,B
7a0m,A,B
5jef,A,B
3zrw,B,C
2nog,A,B
5fxu,A,B
6y5f,A,B
5e04,A,B
5mf1,A,B
2jdj,A,B
6xy4,B,A
4nc7,A,B
4o66,A,B
4xzd,A,D
4nh7,A,B
6swj,A,A
1mu5,A,A
1mx0,A,A
4r39,A,B
4r3a,A,A
1l0o,A,C
3ke6,A,A
6m36,A,B
5ix1,A,A
5akb,C,B
5akd,C,A
5ix2,A,A
6o22,C,A
4qpg,A,B
6tun,A,D
2yfa,A,B
4nkp,A,B
5cvw,A,A
5d5p,A,B
5d4t,A,B
3wva,A,B
4yzf,A,A
1n64,P,H
4uoi,A,B
2hd0,A,B
1zh1,A,B
3fqm,A,A
4x9e,A,A
4lrl,A,A
3wfp,A,A
3wfo,A,A
6brg,A,A
2h8n,A,B
1pya,A,B
4xvv,A,B
1vqr,A,B
6xgq,a,C
1a92,A,C
4l1j,A,B
4yf1,A,B
5xnx,A,A
6qwp,A,B
5gai,0,Y
1gcj,A,B
6xu2,A,A
4jw3,C,A
6xte,A,A
2pf4,A,E
5l4k,N,S
6iur,B,H
1f59,A,B
2h4m,A,C
2ot8,A,C
2p8q,A,B
5ky0,B,A
2ygq,A,A
4xqk,A,A
5nt7,B,A
4s20,K,K
4q48,A,B
2yjt,D,A
4ys0,A,A
3din,A,A
6f4a,B,B
6o8e,A,A
4i1s,A,B
6ro4,B,G
5m52,A,B
6su3,A,X
7lcc,A,A
2wvo,A,B
4ci8,A,A
1jr2,A,B
5e5w,A,C
5e62,A,B
5fnn,A,B
5fnp,A,A
3gwj,A,E
4l37,A,A
4yzw,A,A
6z7p,A,A
4ll2,A,A
1su3,A,A
1gxd,A,C
4ynx,A,B
4mf9,A,A
4dqz,A,A
4drf,B,A
4e6n,B,A
4ojz,A,B
4mmh,A,A
5d7y,A,A
4nqf,A,B
5h9d,C,A
3t2n,A,B
5yep,B,C
5yx5,A,B
2h3r,A,B
6ppb,0,1
2z0l,A,B
6xf9,A,A
4xhj,A,A
5mhj,A,B
4wic,A,B
5wx8,A,B
6ppd,4,A
6m6g,I,k
6m6h,A,H
7et3,C,1
6m6i,A,L
6odm,S,6
6pph,4,5
7byf,C,C
5ixa,A,B
5b1q,A,B
2j7q,A,C
4oql,A,A
4z3u,A,B
6lqo,H,I
4xi5,B,D
4k70,A,B
6t5a,A,E
6od7,A,A
4yxp,A,B
2kj3,A,B
4ynl,A,B
4yrv,A,A
4mfg,A,B
4n69,A,A
4ihh,E,C
5b04,I,I
4hzc,B,H
6ag8,A,A
1kgq,A,A
2gd7,A,B
4lc9,B,B
4l3q,A,A
4j7g,A,A
4wiq,A,A
4nzj,A,A
4mmk,A,B
3if4,A,B
3o3m,A,B
3zds,A,G
1ey2,A,A
6aa0,A,C
4ncx,A,B
4phc,A,B
4otm,A,B
4o6o,A,D
3vdp,A,D
4yoq,A,A
5an4,A,A
2oce,A,A
3bzc,A,A
6ib8,C,A
7oa5,A,B
1ixr,A,A
6gmh,M,M
3psf,A,A
3psi,A,A
2kt5,B,A
6d4j,C,A
4cnj,A,C
1s7m,C,D
3emf,A,A
4p78,C,B
4mcx,B,F
6kml,A,B
5y0n,A,B
3gmi,A,A
4l5t,A,B
4pyu,C,A
4j8c,A,B
5yje,A,B
4s0n,A,C
1ihs,I,H
4yb5,A,C
4yb6,A,A
3d36,A,C
5iuj,A,B
1yku,A,B
4zr7,A,B
1k75,A,B
6x59,G,K
6uh5,G,M
7at8,D,A
4zux,C,W
3nqu,A,B
5chl,B,A
4r8p,C,L
7jzv,P,B
7ao8,B,C
1qft,A,B
6yj6,C,C
5cdh,A,A
4njx,A,C
1ipi,A,B
5cga,A,B
3nl2,A,A
5gnj,A,B
5i4z,A,A
4whn,A,C
4pho,A,B
1jk9,B,C
4yt2,A,B
5wpj,A,B
6cg0,N,N
6ht5,D,E
4yxq,A,D
6ewm,A,F
3q3e,A,A
3alw,A,A
5zmm,A,B
6yex,A,B
6ghs,A,A
1u3e,M,M
6o56,A,B
2qgp,A,C
4u99,A,B
2uvp,A,B
5x0w,A,C
6fqq,B,D
4egc,A,A
1mnm,D,A
4s0h,B,A
1jva,A,B
5j8e,A,B
4rsw,A,B
2qhq,A,B
1go4,A,G
2h4b,C,D
1jk6,A,C
4rwv,A,B
5a86,A,C
4nqa,H,I
2pt7,G,B
4oo2,A,B
6b1b,A,A
4l7z,A,B
2yaj,B,A
4m5n,A,B
1kkl,A,B
1knx,A,A
4fmt,A,D
1cxz,B,A
1stz,A,C
3rby,A,B
4nrh,A,B
5c9e,A,A
4xuu,A,B
5csd,A,D
3ci9,A,B
5d8l,B,D
1vq0,A,B
3qml,A,C
2phe,C,A
6js9,A,B
2oyy,A,B
2esn,A,D
1iz1,P,Q
4r6i,A,A
5c0t,A,B
5c0u,A,A
6ama,A,B
4fe4,C,C
3lis,A,B
5duk,A,B
2cfx,A,B
5f7q,C,C
2wus,R,A
6b9r,A,D
4rsb,A,E
6zvi,T,T
3bdn,A,B
3u3w,A,B
1b0n,A,B
3onq,A,C
3pxp,A,A
6lty,A,B
2w48,A,D
2lvs,A,A
3ke2,A,B
4hw0,A,B
4r79,A,B
4omy,B,D
3c18,A,B
5ubd,A,B
5vfx,A,B
2o3f,A,B
2r0q,C,F
5cy2,A,A
5ds9,A,B
6eu1,O,Q
5fj8,O,O
2ivm,A,B
5h1a,A,B
5whm,C,D
5way,A,A
6sj9,A,A
6sdk,A,B
5ed8,A,A
2ao9,A,G
6mtg,A,B
4zbj,D,B
3vyr,A,B
3sb1,A,B
6j8y,B,C
3a1j,B,A
5fcc,A,B
4ok9,A,B
4p5n,A,B
6swc,C,B
6swd,C,F
6tmf,W,J
6pfq,A,B
7liv,D,A
5epv,A,B
5hs7,A,B
2es7,A,D
6wv2,A,B
